case_id	case_tree	num_mutations
window2:93_36_7_27	(Sample2:11.00000,(Sample3:7.00000,Sample4:10.00000):0.00000,Sample1:21.00000);	36
window2:93_82_77_24	((Sample2:5.50000,Sample3:6.50000):3.50000,Sample4:18.50000,Sample1:18.50000);	40
window2:95_70_48_52	(Sample2:8.00000,(Sample3:5.00000,Sample4:10.00000):7.00000,Sample1:15.00000);	35
window2:95_16_45_52	((Sample2:5.50000,Sample3:1.50000):4.50000,Sample4:13.50000,Sample1:16.50000);	32
window2:92_80_4_88	(Sample2:3.00000,(Sample3:5.00000,Sample4:14.00000):13.00000,Sample1:14.00000);	40
window2:98_70_86_89	(Sample3:3.50000,(Sample2:4.50000,Sample4:23.50000):5.50000,Sample1:12.50000);	38
window2:95_43_61_27	((Sample2:5.00000,Sample3:10.00000):5.00000,Sample4:17.00000,Sample1:11.00000);	37
window2:97_18_48_68	(Sample2:4.00000,(Sample3:5.00000,Sample4:13.00000):3.00000,Sample1:22.00000);	36
window2:92_35_45_30	((Sample2:5.00000,Sample3:4.00000):9.00000,Sample4:1.00000,Sample1:16.00000);	28
window2:92_60_7_6	(Sample2:3.50000,(Sample3:3.50000,Sample4:13.50000):8.50000,Sample1:17.50000);	37
window2:92_43_11_30	((Sample2:5.50000,Sample3:5.50000):3.50000,Sample4:2.50000,Sample1:14.50000);	24
window2:94_53_61_50	(Sample3:8.50000,(Sample2:3.50000,Sample4:25.50000):2.50000,Sample1:14.50000);	41
window2:98_35_77_81	(Sample3:7.00000,(Sample2:7.00000,Sample4:16.00000):1.00000,Sample1:23.00000);	40
window2:92_16_8_32	(Sample3:3.00000,(Sample2:5.00000,Sample4:18.00000):2.00000,Sample1:21.00000);	37
window2:92_55_40_88	(Sample3:4.00000,(Sample2:6.00000,Sample4:19.00000):8.00000,Sample1:16.00000);	41
window2:97_38_75_56	((Sample2:4.00000,Sample3:7.00000):6.00000,Sample4:19.00000,Sample1:18.00000);	42
window2:96_60_11_2	(Sample3:7.50000,(Sample2:4.50000,Sample4:21.50000):1.50000,Sample1:16.50000);	39
window2:98_38_26_51	(Sample2:7.50000,(Sample3:6.50000,Sample4:8.50000):12.50000,Sample1:15.50000);	41
window2:94_43_72_65	(Sample3:7.00000,(Sample2:8.00000,Sample4:21.00000):3.00000,Sample1:11.00000);	38
window2:94_53_78_52	((Sample2:5.00000,Sample3:9.00000):2.00000,Sample4:18.00000,Sample1:15.00000);	37
window2:92_38_78_27	((Sample2:4.50000,Sample3:5.50000):8.50000,Sample4:18.50000,Sample1:12.50000);	39
window2:95_18_59_6	(Sample3:3.00000,(Sample2:5.00000,Sample4:16.00000):11.00000,Sample1:10.00000);	36
window2:95_12_45_64	((Sample2:5.00000,Sample3:3.00000):3.00000,Sample4:16.00000,Sample1:18.00000);	34
window2:98_18_4_27	(Sample2:5.00000,(Sample3:5.00000,Sample4:10.00000):5.00000,Sample1:22.00000);	36
window2:98_54_62_67	(Sample2:1.50000,(Sample3:1.50000,Sample4:23.50000):1.50000,Sample1:18.50000);	35
window2:92_5_62_32	(Sample3:5.00000,(Sample2:4.00000,Sample4:9.00000):12.00000,Sample1:18.00000);	39
window2:92_82_86_9	(Sample3:8.00000,(Sample2:4.00000,Sample4:19.00000):9.00000,Sample1:11.00000);	40
window2:98_16_26_67	(Sample2:2.50000,(Sample3:1.50000,Sample4:8.50000):12.50000,Sample1:22.50000);	38
window2:94_43_25_32	(Sample2:5.50000,(Sample3:8.50000,Sample4:9.50000):10.50000,Sample1:18.50000);	42
window2:96_54_49_6	(Sample3:6.50000,(Sample2:4.50000,Sample4:23.50000):2.50000,Sample1:16.50000);	40
window2:96_33_49_79	(Sample3:8.50000,(Sample2:11.50000,Sample4:14.50000):6.50000,Sample1:14.50000);	43
window2:98_44_1_88	(Sample2:3.00000,(Sample3:4.00000,Sample4:18.00000):5.00000,Sample1:22.00000);	40
window2:96_54_47_29	(Sample3:5.00000,(Sample2:5.00000,Sample4:18.00000):5.00000,Sample1:14.00000);	36
window2:91_38_66_30	(Sample3:5.00000,(Sample2:7.00000,Sample4:8.00000):1.00000,Sample1:7.00000);	21
window2:98_5_42_52	((Sample2:6.50000,Sample3:3.50000):2.50000,Sample4:8.50000,Sample1:29.50000);	38
window2:92_44_40_89	(Sample3:5.50000,(Sample2:3.50000,Sample4:16.50000):5.50000,Sample1:14.50000);	35
window2:94_16_14_10	(Sample3:7.50000,(Sample2:4.50000,Sample4:19.50000):5.50000,Sample1:17.50000);	42
window2:92_33_42_32	(Sample2:8.50000,(Sample3:4.50000,Sample4:10.50000):2.50000,Sample1:24.50000);	38
window2:96_43_58_84	(Sample3:5.50000,(Sample2:7.50000,Sample4:15.50000):4.50000,Sample1:11.50000);	34
window2:93_35_17_68	(Sample2:6.50000,(Sample3:4.50000,Sample4:11.50000):3.50000,Sample1:23.50000);	38
window2:98_55_40_34	(Sample3:2.50000,(Sample2:5.50000,Sample4:21.50000):7.50000,Sample1:14.50000);	40
window2:95_82_23_51	(Sample2:6.50000,(Sample3:5.50000,Sample4:11.50000):3.50000,Sample1:15.50000);	32
window2:94_39_48_29	(Sample2:4.50000,(Sample3:6.50000,Sample4:11.50000):4.50000,Sample1:21.50000);	37
window2:98_70_17_89	(Sample2:4.50000,(Sample3:4.50000,Sample4:11.50000):13.50000,Sample1:16.50000);	41
window2:93_41_75_69	(Sample3:10.00000,(Sample2:8.00000,Sample4:13.00000):9.00000,Sample1:15.00000);	43
window2:96_55_62_88	(Sample3:4.50000,(Sample2:5.50000,Sample4:19.50000):5.50000,Sample1:19.50000);	42
window2:95_16_76_24	((Sample2:4.50000,Sample3:12.50000):4.50000,Sample4:19.50000,Sample1:14.50000);	42
window2:92_33_75_69	(Sample3:10.50000,(Sample2:10.50000,Sample4:14.50000):7.50000,Sample1:14.50000);	45
window2:91_82_90_79	(Sample2:6.50000,(Sample3:7.50000,Sample4:13.50000):1.50000,Sample1:12.50000);	31
window2:95_36_77_84	(Sample2:9.50000,(Sample3:5.50000,Sample4:8.50000):1.50000,Sample1:17.50000);	32
window2:98_18_72_56	(Sample3:3.00000,(Sample2:0.00000,Sample4:19.00000):15.00000,Sample1:12.00000);	40
window2:95_3_72_89	((Sample2:8.00000,Sample3:7.00000):4.00000,Sample4:20.00000,Sample1:15.00000);	41
window2:98_44_85_2	(Sample2:4.50000,(Sample3:5.50000,Sample4:14.50000):7.50000,Sample1:20.50000);	41
window2:94_70_85_52	(Sample2:9.00000,(Sample3:6.00000,Sample4:12.00000):6.00000,Sample1:15.00000);	37
window2:98_12_40_68	(Sample3:1.00000,(Sample2:2.00000,Sample4:19.00000):11.00000,Sample1:16.00000);	39
window2:96_12_47_89	(Sample3:3.00000,(Sample2:6.00000,Sample4:15.00000):9.00000,Sample1:16.00000);	39
window2:93_3_72_6	(Sample3:5.00000,(Sample2:6.00000,Sample4:24.00000):6.00000,Sample1:13.00000);	42
window2:98_35_61_52	(Sample3:4.00000,(Sample2:6.00000,Sample4:15.00000):10.00000,Sample1:14.00000);	39
window2:98_38_11_81	(Sample3:6.00000,(Sample2:6.00000,Sample4:25.00000):4.00000,Sample1:12.00000);	40
window2:96_39_59_6	(Sample3:3.50000,(Sample2:4.50000,Sample4:14.50000):15.50000,Sample1:9.50000);	39
window2:95_5_72_10	(Sample3:11.00000,(Sample2:3.00000,Sample4:9.00000):16.00000,Sample1:12.00000);	42
window2:91_33_23_24	(Sample2:7.50000,(Sample3:7.50000,Sample4:11.50000):0.50000,Sample1:17.50000);	33
window2:91_18_72_9	(Sample3:7.50000,(Sample2:2.50000,Sample4:17.50000):9.50000,Sample1:8.50000);	36
window2:97_54_8_2	((Sample2:6.00000,Sample3:5.00000):3.00000,Sample4:18.00000,Sample1:19.00000);	39
window2:95_16_90_51	(Sample2:13.00000,(Sample3:4.00000,Sample4:11.00000):4.00000,Sample1:12.00000);	34
window2:93_39_75_83	(Sample3:13.00000,(Sample2:9.00000,Sample4:8.00000):7.00000,Sample1:12.00000);	38
window2:93_31_17_6	(Sample2:6.50000,(Sample3:3.50000,Sample4:11.50000):13.50000,Sample1:13.50000);	39
window2:94_38_11_68	(Sample3:6.00000,(Sample2:7.00000,Sample4:23.00000):2.00000,Sample1:17.00000);	41
window2:91_53_59_69	(Sample3:7.00000,(Sample2:6.00000,Sample4:20.00000):1.00000,Sample1:9.00000);	32
window2:92_18_23_30	((Sample2:6.50000,Sample3:9.50000):8.50000,Sample4:2.50000,Sample1:14.50000);	33
window2:91_3_28_10	((Sample2:2.50000,Sample3:6.50000):4.50000,Sample4:23.50000,Sample1:10.50000);	36
window2:98_54_57_29	(Sample3:7.00000,(Sample2:2.00000,Sample4:21.00000):5.00000,Sample1:14.00000);	38
window2:98_33_76_34	(Sample3:7.50000,(Sample2:3.50000,Sample4:14.50000):16.50000,Sample1:12.50000);	45
window2:92_54_75_50	(Sample3:10.00000,(Sample2:4.00000,Sample4:24.00000):3.00000,Sample1:15.00000);	42
window2:98_38_7_10	(Sample2:6.00000,(Sample3:4.00000,Sample4:12.00000):14.00000,Sample1:17.00000);	43
window2:97_18_61_67	(Sample3:11.00000,(Sample2:2.00000,Sample4:16.00000):6.00000,Sample1:16.00000);	39
window2:96_38_28_64	((Sample2:5.50000,Sample3:6.50000):3.50000,Sample4:23.50000,Sample1:14.50000);	41
window2:96_41_40_9	(Sample3:5.00000,(Sample2:5.00000,Sample4:12.00000):12.00000,Sample1:16.00000);	40
window2:97_70_49_52	((Sample2:7.50000,Sample3:6.50000):4.50000,Sample4:14.50000,Sample1:16.50000);	38
window2:91_3_61_52	((Sample2:5.50000,Sample3:6.50000):4.50000,Sample4:18.50000,Sample1:8.50000);	33
window2:92_13_78_51	((Sample2:7.00000,Sample3:9.00000):4.00000,Sample4:17.00000,Sample1:14.00000);	39
window2:98_70_42_68	(Sample2:3.00000,(Sample3:5.00000,Sample4:13.00000):14.00000,Sample1:18.00000);	43
window2:98_70_66_89	(Sample3:4.50000,(Sample2:4.50000,Sample4:23.50000):3.50000,Sample1:14.50000);	38
window2:92_21_17_51	(Sample2:4.00000,(Sample3:8.00000,Sample4:11.00000):6.00000,Sample1:14.00000);	33
window2:94_5_28_50	(Sample3:8.50000,(Sample2:2.50000,Sample4:10.50000):17.50000,Sample1:13.50000);	43
window2:98_39_71_27	(Sample3:7.50000,(Sample2:5.50000,Sample4:9.50000):16.50000,Sample1:9.50000);	40
window2:94_43_1_79	(Sample2:7.50000,(Sample3:7.50000,Sample4:12.50000):5.50000,Sample1:16.50000);	38
window2:96_3_48_56	(Sample2:7.50000,(Sample3:6.50000,Sample4:12.50000):8.50000,Sample1:20.50000);	43
window2:96_33_19_50	(Sample3:5.00000,(Sample2:7.00000,Sample4:13.00000):9.00000,Sample1:19.00000);	42
window2:96_3_74_79	(Sample2:8.50000,(Sample3:9.50000,Sample4:12.50000):7.50000,Sample1:19.50000);	45
window2:92_18_66_9	(Sample3:6.50000,(Sample2:4.50000,Sample4:15.50000):12.50000,Sample1:11.50000);	41
window2:96_82_25_79	(Sample2:4.50000,(Sample3:9.50000,Sample4:8.50000):5.50000,Sample1:21.50000);	38
window2:97_43_66_89	(Sample3:7.50000,(Sample2:9.50000,Sample4:18.50000):2.50000,Sample1:14.50000);	40
window2:95_16_47_81	((Sample2:8.00000,Sample3:12.00000):3.00000,Sample4:20.00000,Sample1:12.00000);	42
window2:95_82_86_56	(Sample3:11.00000,(Sample2:4.00000,Sample4:18.00000):5.00000,Sample1:13.00000);	39
window2:96_22_1_37	(Sample2:5.00000,(Sample3:7.00000,Sample4:17.00000):5.00000,Sample1:18.00000);	40
window2:92_44_85_30	(Sample3:14.00000,(Sample2:5.00000,Sample4:4.00000):2.00000,Sample1:13.00000);	29
window2:93_20_85_52	(Sample2:8.00000,(Sample3:6.00000,Sample4:12.00000):6.00000,Sample1:15.00000);	36
window2:97_15_1_29	(Sample2:3.50000,(Sample3:6.50000,Sample4:10.50000):7.50000,Sample1:13.50000);	33
window2:96_21_78_84	(Sample3:12.50000,(Sample2:5.50000,Sample4:13.50000):2.50000,Sample1:12.50000);	35
window2:98_36_72_83	(Sample3:4.50000,(Sample2:8.50000,Sample4:12.50000):10.50000,Sample1:10.50000);	37
window2:92_22_11_37	((Sample2:6.00000,Sample3:7.00000):1.00000,Sample4:22.00000,Sample1:15.00000);	38
window2:96_12_77_2	(Sample2:7.00000,(Sample3:7.00000,Sample4:15.00000):0.00000,Sample1:25.00000);	40
window2:92_82_71_10	(Sample3:9.50000,(Sample2:4.50000,Sample4:20.50000):7.50000,Sample1:12.50000);	42
window2:94_41_42_24	(Sample3:6.00000,(Sample2:5.00000,Sample4:11.00000):3.00000,Sample1:24.00000);	37
window2:98_21_86_32	(Sample3:5.50000,(Sample2:1.50000,Sample4:19.50000):12.50000,Sample1:10.50000);	40
window2:96_70_78_10	(Sample3:9.00000,(Sample2:6.00000,Sample4:24.00000):2.00000,Sample1:16.00000);	43
window2:94_3_57_73	((Sample2:5.50000,Sample3:3.50000):6.50000,Sample4:21.50000,Sample1:14.50000);	40
window2:97_16_76_73	((Sample2:6.00000,Sample3:11.00000):5.00000,Sample4:17.00000,Sample1:15.00000);	41
window2:92_20_87_64	(Sample2:6.00000,(Sample3:4.00000,Sample4:9.00000):11.00000,Sample1:17.00000);	38
window2:95_15_4_6	(Sample2:7.50000,(Sample3:6.50000,Sample4:8.50000):10.50000,Sample1:14.50000);	38
window2:94_36_17_37	(Sample2:10.00000,(Sample3:6.00000,Sample4:11.00000):2.00000,Sample1:22.00000);	38
window2:91_35_49_65	(Sample3:8.00000,(Sample2:5.00000,Sample4:16.00000):5.00000,Sample1:10.00000);	34
window2:96_41_62_88	(Sample3:5.00000,(Sample2:2.00000,Sample4:14.00000):11.00000,Sample1:19.00000);	41
window2:92_38_26_52	(Sample2:11.00000,(Sample3:5.00000,Sample4:8.00000):10.00000,Sample1:15.00000);	39
window2:91_5_58_51	(Sample3:8.00000,(Sample2:9.00000,Sample4:10.00000):11.00000,Sample1:4.00000);	34
window2:97_82_78_51	((Sample2:5.50000,Sample3:13.50000):2.50000,Sample4:15.50000,Sample1:13.50000);	38
window2:91_33_40_9	(Sample3:8.00000,(Sample2:7.00000,Sample4:14.00000):9.00000,Sample1:10.00000);	38
window2:93_33_14_81	(Sample3:12.50000,(Sample2:6.50000,Sample4:13.50000):11.50000,Sample1:12.50000);	45
window2:94_5_7_51	((Sample2:8.50000,Sample3:3.50000):2.50000,Sample4:8.50000,Sample1:22.50000);	34
window2:97_12_72_56	(Sample3:9.00000,(Sample2:3.00000,Sample4:15.00000):11.00000,Sample1:13.00000);	41
window2:94_13_62_81	((Sample2:5.50000,Sample3:5.50000):3.50000,Sample4:19.50000,Sample1:15.50000);	38
window2:94_43_58_56	(Sample3:5.50000,(Sample2:3.50000,Sample4:21.50000):7.50000,Sample1:12.50000);	39
window2:95_16_17_10	(Sample2:8.50000,(Sample3:2.50000,Sample4:11.50000):6.50000,Sample1:16.50000);	35
window2:92_36_58_65	(Sample3:6.00000,(Sample2:9.00000,Sample4:14.00000):9.00000,Sample1:12.00000);	39
window2:91_33_87_67	(Sample2:6.50000,(Sample3:2.50000,Sample4:7.50000):5.50000,Sample1:18.50000);	31
window2:98_22_8_65	(Sample2:5.00000,(Sample3:5.00000,Sample4:18.00000):3.00000,Sample1:16.00000);	36
window2:94_31_76_50	(Sample3:11.00000,(Sample2:4.00000,Sample4:27.00000):1.00000,Sample1:14.00000);	43
window2:91_82_58_6	(Sample3:6.00000,(Sample2:3.00000,Sample4:19.00000):9.00000,Sample1:6.00000);	34
window2:95_33_75_68	(Sample3:14.50000,(Sample2:6.50000,Sample4:14.50000):7.50000,Sample1:15.50000);	45
window2:91_12_78_6	(Sample3:11.50000,(Sample2:2.50000,Sample4:17.50000):6.50000,Sample1:10.50000);	38
window2:92_16_57_27	(Sample3:10.00000,(Sample2:9.00000,Sample4:16.00000):4.00000,Sample1:14.00000);	40
window2:98_33_63_29	(Sample3:2.50000,(Sample2:7.50000,Sample4:13.50000):12.50000,Sample1:13.50000);	40
window2:95_41_75_81	(Sample3:16.50000,(Sample2:4.50000,Sample4:13.50000):7.50000,Sample1:13.50000);	43
window2:93_82_61_34	(Sample3:9.00000,(Sample2:5.00000,Sample4:23.00000):4.00000,Sample1:14.00000);	42
window2:98_44_72_30	(Sample3:6.00000,(Sample2:7.00000,Sample4:2.00000):8.00000,Sample1:9.00000);	26
window2:96_18_40_84	(Sample3:2.50000,(Sample2:7.50000,Sample4:11.50000):2.50000,Sample1:18.50000);	32
window2:91_5_86_67	(Sample3:9.00000,(Sample2:2.00000,Sample4:10.00000):16.00000,Sample1:6.00000);	36
window2:98_16_14_29	(Sample3:5.50000,(Sample2:1.50000,Sample4:18.50000):8.50000,Sample1:14.50000);	38
window2:98_43_90_73	(Sample2:6.00000,(Sample3:3.00000,Sample4:13.00000):11.00000,Sample1:15.00000);	38
window2:97_22_26_64	(Sample2:6.00000,(Sample3:3.00000,Sample4:12.00000):8.00000,Sample1:14.00000);	34
window2:92_13_86_64	(Sample3:6.50000,(Sample2:7.50000,Sample4:21.50000):4.50000,Sample1:12.50000);	40
window2:95_16_86_6	(Sample3:10.50000,(Sample2:3.50000,Sample4:17.50000):6.50000,Sample1:13.50000);	40
window2:98_21_85_30	((Sample2:3.50000,Sample3:11.50000):6.50000,Sample4:4.50000,Sample1:13.50000);	31
window2:91_43_11_88	((Sample2:4.50000,Sample3:6.50000):2.50000,Sample4:23.50000,Sample1:9.50000);	35
window2:93_38_28_89	(Sample3:6.00000,(Sample2:6.00000,Sample4:22.00000):2.00000,Sample1:16.00000);	39
window2:98_35_66_2	(Sample3:4.00000,(Sample2:2.00000,Sample4:17.00000):13.00000,Sample1:15.00000);	41
window2:97_36_72_68	(Sample3:10.00000,(Sample2:4.00000,Sample4:16.00000):11.00000,Sample1:12.00000);	42
window2:96_70_7_51	(Sample2:9.00000,(Sample3:5.00000,Sample4:10.00000):7.00000,Sample1:16.00000);	37
window2:95_35_86_67	(Sample3:11.00000,(Sample2:3.00000,Sample4:15.00000):8.00000,Sample1:13.00000);	39
window2:93_13_75_83	(Sample3:9.50000,(Sample2:6.50000,Sample4:12.50000):2.50000,Sample1:15.50000);	35
window2:91_36_74_73	(Sample2:4.50000,(Sample3:11.50000,Sample4:11.50000):2.50000,Sample1:17.50000);	36
window2:95_15_85_69	(Sample2:8.00000,(Sample3:8.00000,Sample4:13.00000):5.00000,Sample1:14.00000);	37
window2:96_80_61_29	(Sample2:6.50000,(Sample3:10.50000,Sample4:22.50000):1.50000,Sample1:11.50000);	39
window2:92_60_47_81	(Sample3:10.00000,(Sample2:5.00000,Sample4:21.00000):5.00000,Sample1:10.00000);	39
window2:98_15_57_81	(Sample3:9.50000,(Sample2:3.50000,Sample4:18.50000):9.50000,Sample1:11.50000);	41
window2:93_80_28_69	(Sample2:7.00000,(Sample3:12.00000,Sample4:24.00000):1.00000,Sample1:10.00000);	40
window2:91_38_8_27	(Sample2:7.00000,(Sample3:4.00000,Sample4:19.00000):4.00000,Sample1:9.00000);	33
window2:95_18_76_67	(Sample3:13.50000,(Sample2:2.50000,Sample4:15.50000):5.50000,Sample1:16.50000);	41
window2:97_39_72_84	(Sample3:12.50000,(Sample2:8.50000,Sample4:10.50000):5.50000,Sample1:9.50000);	36
window2:96_20_28_56	(Sample3:10.00000,(Sample2:3.00000,Sample4:17.00000):10.00000,Sample1:13.00000);	42
window2:97_46_4_83	(Sample2:5.00000,(Sample3:8.00000,Sample4:7.00000):8.00000,Sample1:11.00000);	31
window2:98_38_90_56	(Sample2:6.50000,(Sample3:4.50000,Sample4:14.50000):10.50000,Sample1:16.50000);	42
window2:95_35_58_88	(Sample3:10.50000,(Sample2:3.50000,Sample4:17.50000):8.50000,Sample1:12.50000);	41
window2:97_80_86_51	((Sample2:8.50000,Sample3:9.50000):2.50000,Sample4:18.50000,Sample1:10.50000);	37
window2:98_5_23_79	((Sample2:5.50000,Sample3:2.50000):3.50000,Sample4:7.50000,Sample1:30.50000);	38
window2:95_31_63_51	(Sample2:12.00000,(Sample3:7.00000,Sample4:15.00000):2.00000,Sample1:11.00000);	35
window2:97_33_61_50	(Sample3:13.00000,(Sample2:6.00000,Sample4:14.00000):10.00000,Sample1:14.00000);	45
window2:92_54_77_69	(Sample2:7.00000,(Sample3:5.00000,Sample4:14.00000):8.00000,Sample1:16.00000);	39
window2:95_13_8_56	(Sample3:3.50000,(Sample2:6.50000,Sample4:16.50000):3.50000,Sample1:15.50000);	35
window2:98_18_62_64	(Sample3:2.00000,(Sample2:4.00000,Sample4:21.00000):4.00000,Sample1:18.00000);	37
window2:98_13_63_64	(Sample3:3.00000,(Sample2:6.00000,Sample4:23.00000):5.00000,Sample1:13.00000);	38
window2:98_35_90_24	(Sample3:6.00000,(Sample2:6.00000,Sample4:15.00000):5.00000,Sample1:21.00000);	41
window2:98_41_71_67	(Sample3:5.00000,(Sample2:4.00000,Sample4:13.00000):19.00000,Sample1:12.00000);	44
window2:91_41_1_84	((Sample2:6.00000,Sample3:4.00000):5.00000,Sample4:11.00000,Sample1:16.00000);	32
window2:98_22_23_88	(Sample2:2.00000,(Sample3:2.00000,Sample4:13.00000):15.00000,Sample1:19.00000);	42
window2:95_18_59_89	(Sample3:2.50000,(Sample2:5.50000,Sample4:14.50000):10.50000,Sample1:10.50000);	35
window2:97_16_19_73	((Sample2:5.50000,Sample3:3.50000):5.50000,Sample4:14.50000,Sample1:17.50000);	36
window2:96_54_61_37	(Sample3:8.00000,(Sample2:6.00000,Sample4:22.00000):3.00000,Sample1:14.00000);	40
window2:92_22_74_24	(Sample2:4.50000,(Sample3:11.50000,Sample4:14.50000):8.50000,Sample1:17.50000);	44
window2:92_80_72_29	(Sample3:9.00000,(Sample2:7.00000,Sample4:22.00000):3.00000,Sample1:9.00000);	38
window2:92_15_63_6	(Sample3:6.50000,(Sample2:4.50000,Sample4:19.50000):8.50000,Sample1:10.50000);	39
window2:98_38_40_34	(Sample3:3.00000,(Sample2:6.00000,Sample4:25.00000):4.00000,Sample1:14.00000);	40
window2:97_55_1_51	((Sample2:9.00000,Sample3:6.00000):3.00000,Sample4:12.00000,Sample1:17.00000);	36
window2:94_13_7_73	(Sample2:8.50000,(Sample3:4.50000,Sample4:13.50000):5.50000,Sample1:17.50000);	38
window2:95_80_57_79	(Sample2:7.50000,(Sample3:15.50000,Sample4:19.50000):1.50000,Sample1:10.50000);	41
window2:98_35_61_2	(Sample3:4.00000,(Sample2:2.00000,Sample4:17.00000):14.00000,Sample1:14.00000);	41
window2:91_5_45_89	(Sample3:6.50000,(Sample2:4.50000,Sample4:9.50000):3.50000,Sample1:16.50000);	31
window2:97_20_25_79	(Sample2:6.50000,(Sample3:8.50000,Sample4:9.50000):9.50000,Sample1:12.50000);	37
window2:94_43_63_69	(Sample3:4.00000,(Sample2:7.00000,Sample4:21.00000):3.00000,Sample1:13.00000);	36
window2:96_15_49_34	(Sample3:10.00000,(Sample2:6.00000,Sample4:20.00000):5.00000,Sample1:13.00000);	41
window2:95_54_40_34	(Sample3:6.00000,(Sample2:7.00000,Sample4:23.00000):1.00000,Sample1:13.00000);	37
window2:96_15_45_67	(Sample2:3.50000,(Sample3:4.50000,Sample4:14.50000):7.50000,Sample1:18.50000);	38
window2:94_5_47_29	(Sample3:5.50000,(Sample2:4.50000,Sample4:7.50000):14.50000,Sample1:14.50000);	38
window2:95_39_85_68	(Sample2:4.50000,(Sample3:5.50000,Sample4:13.50000):2.50000,Sample1:20.50000);	35
window2:96_39_47_52	(Sample3:7.50000,(Sample2:6.50000,Sample4:10.50000):10.50000,Sample1:11.50000);	37
window2:98_82_28_51	(Sample3:5.50000,(Sample2:6.50000,Sample4:17.50000):6.50000,Sample1:11.50000);	37
window2:97_13_59_51	(Sample3:6.00000,(Sample2:10.00000,Sample4:17.00000):3.00000,Sample1:10.00000);	35
window2:97_46_23_83	(Sample2:6.00000,(Sample3:9.00000,Sample4:6.00000):9.00000,Sample1:10.00000);	32
window2:98_44_40_51	(Sample3:3.50000,(Sample2:4.50000,Sample4:14.50000):7.50000,Sample1:13.50000);	34
window2:92_54_7_37	(Sample2:7.50000,(Sample3:6.50000,Sample4:14.50000):6.50000,Sample1:15.50000);	39
window2:96_15_59_84	(Sample3:4.00000,(Sample2:11.00000,Sample4:15.00000):4.00000,Sample1:9.00000);	33
window2:91_70_76_68	(Sample3:12.00000,(Sample2:3.00000,Sample4:25.00000):1.00000,Sample1:9.00000);	37
window2:95_44_75_37	(Sample2:5.00000,(Sample3:15.00000,Sample4:19.00000):1.00000,Sample1:14.00000);	40
window2:96_38_86_30	((Sample2:7.00000,Sample3:6.00000):4.00000,Sample4:6.00000,Sample1:12.00000);	27
window2:98_38_42_73	(Sample2:7.50000,(Sample3:6.50000,Sample4:11.50000):13.50000,Sample1:15.50000);	44
window2:92_38_48_51	(Sample2:9.50000,(Sample3:8.50000,Sample4:10.50000):6.50000,Sample1:16.50000);	40
window2:91_22_47_52	(Sample3:5.50000,(Sample2:6.50000,Sample4:14.50000):6.50000,Sample1:6.50000);	31
window2:91_15_76_52	(Sample2:8.00000,(Sample3:14.00000,Sample4:18.00000):1.00000,Sample1:7.00000);	36
window2:96_36_17_24	(Sample2:11.00000,(Sample3:7.00000,Sample4:14.00000):1.00000,Sample1:22.00000);	41
window2:97_38_57_51	((Sample2:4.50000,Sample3:5.50000):10.50000,Sample4:15.50000,Sample1:13.50000);	39
window2:98_55_66_79	(Sample3:6.00000,(Sample2:9.00000,Sample4:18.00000):6.00000,Sample1:13.00000);	40
